,id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability
0,440726,Light Cloud,lc,NE,2013-05-01T22:55:59.442450Z,2013-05-01,3.3,15.3,,6.54,53.0,,64.0,5.871957766642806,70
1,445642,Light Cloud,lc,NE,2013-05-01T20:55:53.636620Z,2013-05-01,3.3,15.3,,6.54,53.0,,64.0,5.871957766642806,70
2,446348,Light Cloud,lc,NE,2013-05-01T18:55:51.841680Z,2013-05-01,3.3,15.34,,5.81,48.00000000000001,,68.0,6.021086852779766,70
3,446292,Light Cloud,lc,NE,2013-05-01T16:55:48.458320Z,2013-05-01,3.3,15.34,,5.81,48.00000000000001,,68.0,6.021086852779766,70
4,439173,Light Cloud,lc,NE,2013-05-01T14:55:43.767720Z,2013-05-01,3.3,15.13,,5.33,46.0,,76.0,6.387695856199793,70
5,445072,Light Cloud,lc,NE,2013-05-01T12:55:41.546150Z,2013-05-01,3.3,15.13,,5.33,46.0,,76.0,6.387695856199793,70
6,428857,Light Cloud,lc,NNE,2013-05-01T10:55:37.153830Z,2013-05-01,6.0,16.0,,4.0,22.500000000000004,,,,70
7,432840,Light Cloud,lc,NE,2013-05-01T08:55:33.252770Z,2013-05-01,3.3,15.56,,5.19,48.00000000000001,,81.0,6.201284498528593,70
8,434556,Light Cloud,lc,NE,2013-05-01T06:55:28.079960Z,2013-05-01,3.5,15.19,,5.71,41.0,,61.0,9.997862483098704,70
9,433511,Light Cloud,lc,NE,2013-05-01T04:55:22.650700Z,2013-05-01,3.5,15.19,,5.71,41.0,,61.0,9.997862483098704,70
10,436248,Light Cloud,lc,ENE,2013-05-01T02:55:21.388310Z,2013-05-01,6.1,15.85,,6.69,58.00000000000001,,47.0,9.997862483098704,70
11,436208,Light Cloud,lc,ENE,2013-05-01T00:55:17.658090Z,2013-05-01,6.1,15.85,,6.69,58.00000000000001,,47.0,9.997862483098704,70
12,433004,Clear,c,NE,2013-04-30T22:55:14.921000Z,2013-05-01,7.0,16.0,,5.0,45.0,,,,68
13,417975,Light Cloud,lc,NE,2013-04-30T20:55:11.317070Z,2013-05-01,3.75,15.75,,6.23,56.0,,64.0,9.997862483098704,70
14,424109,Light Cloud,lc,ENE,2013-04-30T18:55:06.738730Z,2013-05-01,3.98,15.85,,6.21,57.00000000000001,,61.0,9.997862483098704,70
15,419417,Light Cloud,lc,ENE,2013-04-30T16:55:02.149470Z,2013-05-01,3.98,15.85,,6.21,57.00000000000001,,61.0,9.997862483098704,70
16,412846,Light Cloud,lc,ENE,2013-04-30T14:54:58.211990Z,2013-05-01,3.79,15.83,,6.2,57.00000000000001,,64.0,9.997862483098704,70
17,415600,Light Cloud,lc,ENE,2013-04-30T12:54:53.972390Z,2013-05-01,3.79,15.83,,6.2,57.00000000000001,,64.0,9.997862483098704,70
18,417158,Light Cloud,lc,ENE,2013-04-30T10:54:50.771420Z,2013-05-01,3.91,15.94,,5.94,61.0,,63.0,9.997862483098704,70
19,408913,Light Cloud,lc,ENE,2013-04-30T08:54:45.558980Z,2013-05-01,3.91,15.94,,5.94,61.0,,63.0,9.997862483098704,70
20,415068,Clear,c,ENE,2013-04-30T06:54:41.859700Z,2013-05-01,3.28,15.45,,5.55,58.00000000000001,,61.0,9.997862483098704,68
21,415020,Clear,c,ENE,2013-04-30T04:54:37.851600Z,2013-05-01,3.28,15.45,,5.55,58.00000000000001,,61.0,9.997862483098704,68
22,403992,Clear,c,NE,2013-04-30T02:54:34.068720Z,2013-05-01,5.65,15.58,,6.03,52.0,,48.0,9.997862483098704,68
23,406742,Clear,c,NE,2013-04-30T00:54:29.293520Z,2013-05-01,5.65,15.58,,6.03,52.0,,48.0,9.997862483098704,68
24,401705,Light Cloud,lc,E,2013-04-29T22:54:25.070700Z,2013-05-01,0.93,15.59,,4.82,82.0,,69.0,,70
25,404636,Light Cloud,lc,E,2013-04-29T20:54:21.073680Z,2013-05-01,0.93,15.59,,4.82,82.0,,69.0,,70
26,399778,Light Cloud,lc,E,2013-04-29T18:54:17.641350Z,2013-05-01,1.25,15.3,,4.8,99.0,,69.0,,70
27,397981,Light Cloud,lc,E,2013-04-29T16:54:10.394140Z,2013-05-01,1.25,15.3,,4.8,99.0,,69.0,,70
28,402112,Light Cloud,lc,ESE,2013-04-29T14:54:09.418050Z,2013-05-01,1.0,14.9,,5.02,104.0,,70.0,,70
29,402069,Light Cloud,lc,ESE,2013-04-29T12:54:04.872370Z,2013-05-01,1.0,14.9,,5.02,104.0,,70.0,,70
30,400063,Light Cloud,lc,E,2013-04-29T10:54:01.216160Z,2013-05-01,0.96,14.97,,4.97,100.0,,71.0,,70
31,400007,Light Cloud,lc,E,2013-04-29T08:53:57.409630Z,2013-05-01,0.96,14.97,,4.97,100.0,,71.0,,70
32,391581,Light Cloud,lc,E,2013-04-29T06:53:53.900930Z,2013-05-01,0.57,15.47,,4.57,98.0,,70.0,,70
33,395334,Light Cloud,lc,E,2013-04-29T04:53:50.339320Z,2013-05-01,0.57,15.47,,4.57,98.0,,70.0,,70
34,390495,Light Cloud,lc,E,2013-04-29T02:53:47.777560Z,2013-05-01,4.32,14.25,,5.9,83.0,,67.0,,70
35,396058,Light Cloud,lc,E,2013-04-29T00:53:43.100460Z,2013-05-01,4.32,14.25,,5.9,83.0,,67.0,,70
36,387616,Clear,c,ENE,2013-04-28T22:53:41.211190Z,2013-05-01,5.0,14.0,,9.0,67.5,,,,68
37,383914,Light Cloud,lc,E,2013-04-28T20:53:37.871630Z,2013-05-01,1.12,14.55,,4.21,96.00000000000001,,71.0,,70
38,386534,Clear,c,ENE,2013-04-28T18:53:33.102470Z,2013-05-01,5.0,14.0,,11.0,67.5,,,,68
39,383653,Light Cloud,lc,ESE,2013-04-28T16:53:30.910190Z,2013-05-01,2.02,14.23,,4.73,104.0,,70.0,,70
40,381436,Light Cloud,lc,ESE,2013-04-28T14:53:28.680800Z,2013-05-01,1.81,13.82,,5.14,104.0,,71.0,,70
41,378775,Light Cloud,lc,ESE,2013-04-28T12:53:21.274520Z,2013-05-01,1.81,13.82,,5.14,104.0,,71.0,,70
42,376001,Clear,c,ENE,2013-04-28T10:53:16.439880Z,2013-05-01,5.0,14.0,,11.0,67.5,,,,68
43,375939,Light Cloud,lc,ENE,2013-04-28T08:53:16.041190Z,2013-05-01,1.6,13.34,,5.4,57.00000000000001,,71.0,,70
44,376534,Clear,c,ENE,2013-04-28T06:53:11.227320Z,2013-05-01,6.0,13.0,,11.0,67.5,,,,68
45,372779,Light Cloud,lc,NE,2013-04-28T04:53:10.802270Z,2013-05-01,2.48,13.51,,6.0,47.0,,69.0,,70
46,372552,Light Rain,lr,NE,2013-04-28T02:53:03.531930Z,2013-05-01,3.05,11.35,,9.32,42.0,,75.0,,75
47,377179,Light Rain,lr,NE,2013-04-28T00:53:01.063470Z,2013-05-01,3.05,11.35,,9.32,42.0,,75.0,,75
48,372288,Light Cloud,lc,E,2013-04-27T22:52:57.048250Z,2013-05-01,1.93,13.29,,6.31,83.0,,72.0,,70
49,375076,Light Cloud,lc,E,2013-04-27T20:52:54.505150Z,2013-05-01,1.93,13.29,,6.31,83.0,,72.0,,70
50,369286,Clear,c,ENE,2013-04-27T18:52:50.181490Z,2013-05-01,4.0,13.0,,10.0,67.5,,,,68
51,361936,Light Cloud,lc,E,2013-04-27T16:52:47.055570Z,2013-05-01,2.61,13.04,,6.41,96.00000000000001,,72.0,,70
52,367345,Light Cloud,lc,E,2013-04-27T14:52:42.693130Z,2013-05-01,2.87,13.05,,6.72,87.0,,72.0,,70
53,365364,Light Cloud,lc,E,2013-04-27T12:52:40.208330Z,2013-05-01,2.87,13.05,,6.72,87.0,,72.0,,70
54,365127,Clear,c,ENE,2013-04-27T10:52:36.538780Z,2013-05-01,4.0,13.0,,10.0,67.5,,,,68
55,365082,Light Cloud,lc,NE,2013-04-27T08:52:33.140110Z,2013-05-01,2.87,12.79,,6.92,52.0,,73.0,,70
56,354865,Light Cloud,lc,NE,2013-04-27T06:52:28.053310Z,2013-05-01,2.75,12.45,,6.51,51.0,,74.0,,70
57,354815,Light Cloud,lc,NE,2013-04-27T04:52:25.603730Z,2013-05-01,2.75,12.45,,6.51,51.0,,74.0,,70
58,356533,Light Cloud,lc,NE,2013-04-27T02:52:21.421280Z,2013-05-01,2.65,12.43,,5.56,35.0,,78.0,,70
59,351833,Light Cloud,lc,NE,2013-04-27T00:52:19.231780Z,2013-05-01,2.65,12.43,,5.56,35.0,,78.0,,70
60,462400,Clear,c,E,2013-05-02T22:56:42.150570Z,2013-05-02,8.0,,,3.0,90.0,,,,68
61,460382,Clear,c,ENE,2013-05-02T20:56:36.121170Z,2013-05-02,5.3,16.3,,7.22,58.00000000000001,,41.0,6.294490177364193,68
62,460141,Clear,c,E,2013-05-02T18:56:33.695030Z,2013-05-02,8.0,,,3.0,90.0,,,,68
63,466026,Light Cloud,lc,ENE,2013-05-02T16:56:33.001200Z,2013-05-02,5.3,16.3,,7.03,57.00000000000001,,41.0,6.555466078103874,70
64,454835,Light Cloud,lc,ENE,2013-05-02T14:56:29.389200Z,2013-05-02,5.3,15.68,,6.21,59.99999999999999,,45.0,6.915861369601527,70
65,452769,Light Cloud,lc,ENE,2013-05-02T12:56:23.445610Z,2013-05-02,5.3,15.68,,6.21,59.99999999999999,,45.0,6.915861369601527,70
66,449568,Light Cloud,lc,ENE,2013-05-02T10:56:22.577720Z,2013-05-02,5.3,16.08,,4.6,58.00000000000001,,53.0,7.245188101487314,70
67,450535,Light Cloud,lc,ENE,2013-05-02T08:56:18.749930Z,2013-05-02,5.3,16.08,,4.6,58.00000000000001,,53.0,7.245188101487314,70
68,456211,Clear,c,ENE,2013-05-02T06:56:13.476100Z,2013-05-02,7.0,16.0,,9.0,67.5,,,,68
69,448273,Light Cloud,lc,NE,2013-05-02T04:56:10.547530Z,2013-05-02,5.75,15.64,,6.36,54.0,,47.0,9.997862483098704,70
70,440992,Clear,c,NE,2013-05-02T02:56:04.810040Z,2013-05-02,7.0,,,5.0,45.0,,,,68
71,446869,Light Cloud,lc,WSW,2013-05-02T00:56:04.523140Z,2013-05-02,6.14,17.25,,6.02,248.0,,63.0,9.997862483098704,70
72,443691,Clear,c,ENE,2013-05-01T22:55:59.563280Z,2013-05-02,4.88,15.66,,7.99,59.00000000000001,,48.0,9.997862483098704,68
73,443646,Clear,c,ENE,2013-05-01T20:55:53.447100Z,2013-05-02,4.88,15.66,,7.99,59.00000000000001,,48.0,9.997862483098704,68
74,441423,Clear,c,ENE,2013-05-01T18:55:51.434010Z,2013-05-02,5.23,15.47,,7.66,61.0,,47.0,9.997862483098704,68
75,439411,Clear,c,ENE,2013-05-01T16:55:48.634040Z,2013-05-02,5.23,15.47,,7.66,61.0,,47.0,9.997862483098704,68
76,447061,Clear,c,ENE,2013-05-01T14:55:43.476550Z,2013-05-02,5.31,15.85,,7.62,61.0,,49.0,9.997862483098704,68
77,439128,Clear,c,ENE,2013-05-01T12:55:40.874870Z,2013-05-02,5.31,15.85,,7.62,61.0,,49.0,9.997862483098704,68
78,435830,Clear,c,ENE,2013-05-01T10:55:37.000820Z,2013-05-02,8.0,16.0,,9.0,67.5,,,,68
79,437754,Light Cloud,lc,ENE,2013-05-01T08:55:32.969730Z,2013-05-02,5.14,15.62,,6.83,58.00000000000001,,52.0,9.997862483098704,70
80,435551,Light Cloud,lc,ENE,2013-05-01T06:55:28.222420Z,2013-05-02,5.38,15.48,,6.9,58.00000000000001,,51.0,9.997862483098704,70
81,429537,Light Cloud,lc,ENE,2013-05-01T04:55:25.629420Z,2013-05-02,5.38,15.48,,6.9,58.00000000000001,,51.0,9.997862483098704,70
82,433273,Light Rain,lr,SSW,2013-05-01T02:55:21.680640Z,2013-05-02,5.72,17.34,,6.3,204.99999999999997,,62.0,9.997862483098704,75
83,428247,Light Rain,lr,SSW,2013-05-01T00:55:17.504960Z,2013-05-02,5.72,17.34,,6.3,204.99999999999997,,62.0,9.997862483098704,75
84,429007,Light Cloud,lc,ENE,2013-04-30T22:55:12.070910Z,2013-05-02,8.0,16.0,,9.0,67.5,,,,70
85,421559,Light Cloud,lc,NE,2013-04-30T20:55:12.099730Z,2013-05-02,5.74,15.76,,6.38,52.0,,49.0,9.997862483098704,70
86,423120,Light Cloud,lc,NE,2013-04-30T18:55:06.403580Z,2013-05-02,5.97,15.79,,6.17,48.00000000000001,,46.0,9.997862483098704,70
87,415885,Light Cloud,lc,NE,2013-04-30T16:55:02.158390Z,2013-05-02,5.97,15.79,,6.17,48.00000000000001,,46.0,9.997862483098704,70
88,417435,Light Cloud,lc,NE,2013-04-30T14:54:58.724240Z,2013-05-02,5.64,15.7,,6.83,50.0,,46.0,9.997862483098704,70
89,414818,Light Cloud,lc,NE,2013-04-30T12:54:54.239980Z,2013-05-02,5.64,15.7,,6.83,50.0,,46.0,9.997862483098704,70
90,415350,Light Cloud,lc,NE,2013-04-30T10:54:50.579000Z,2013-05-02,5.65,15.47,,6.31,48.00000000000001,,48.0,9.997862483098704,70
91,408912,Light Cloud,lc,NE,2013-04-30T08:54:45.353130Z,2013-05-02,5.65,15.47,,6.31,48.00000000000001,,48.0,9.997862483098704,70
92,408685,Clear,c,NE,2013-04-30T06:54:41.331900Z,2013-05-02,5.97,15.43,,6.01,52.0,,47.0,9.997862483098704,68
93,411387,Clear,c,NE,2013-04-30T04:54:38.175290Z,2013-05-02,5.97,15.43,,6.01,52.0,,47.0,9.997862483098704,68
94,409361,Light Cloud,lc,SW,2013-04-30T02:54:33.660960Z,2013-05-02,6.82,15.68,,5.65,217.0,,62.0,9.997862483098704,70
95,410163,Light Cloud,lc,SW,2013-04-30T00:54:29.158360Z,2013-05-02,6.82,15.68,,5.65,217.0,,62.0,9.997862483098704,70
96,409076,Light Cloud,lc,ENE,2013-04-29T22:54:24.939090Z,2013-05-02,3.8,14.58,,6.12,66.0,,69.0,,70
97,405454,Light Cloud,lc,ENE,2013-04-29T20:54:21.350180Z,2013-05-02,3.8,14.58,,6.12,66.0,,69.0,,70
98,402405,Light Cloud,lc,ENE,2013-04-29T18:54:18.062940Z,2013-05-02,4.1,15.19,,4.91,73.0,,69.0,,70
99,404354,Light Cloud,lc,ENE,2013-04-29T16:54:10.811940Z,2013-05-02,4.1,15.19,,4.91,73.0,,69.0,,70
100,397753,Light Cloud,lc,ENE,2013-04-29T14:54:09.095190Z,2013-05-02,3.43,14.34,,5.5,64.0,,63.0,,70
101,397701,Light Cloud,lc,ENE,2013-04-29T12:54:04.809710Z,2013-05-02,3.43,14.34,,5.5,64.0,,63.0,,70
102,396674,Light Cloud,lc,E,2013-04-29T10:54:01.402850Z,2013-05-02,3.28,14.58,,5.86,79.0,,63.0,,70
103,397418,Light Cloud,lc,E,2013-04-29T08:53:57.394900Z,2013-05-02,3.28,14.58,,5.86,79.0,,63.0,,70
104,397209,Light Cloud,lc,NE,2013-04-29T06:59:04.631070Z,2013-05-02,,,16.03,5.7265408,45.0,1023.0,39.0,19.686282112463214,70
105,391526,Light Cloud,lc,E,2013-04-29T04:53:50.039990Z,2013-05-02,4.66,14.61,,5.57,90.0,,66.0,,70
106,395108,Light Cloud,lc,SW,2013-04-29T02:53:48.310930Z,2013-05-02,3.56,14.82,,6.61,224.99999999999997,,71.0,,70
107,387848,Light Cloud,lc,SW,2013-04-29T00:53:44.297850Z,2013-05-02,3.56,14.82,,6.61,224.99999999999997,,71.0,,70
108,383970,Light Cloud,lc,NNE,2013-04-28T22:53:38.410990Z,2013-05-02,6.0,15.0,,7.0,22.500000000000004,,,,70
109,389236,Light Cloud,lc,E,2013-04-28T20:53:37.699900Z,2013-05-02,4.25,14.19,,5.95,88.0,,67.0,,70
110,387352,Light Cloud,lc,ENE,2013-04-28T18:53:33.235850Z,2013-05-02,5.0,15.0,,9.0,67.5,,,,70
111,384626,Light Cloud,lc,E,2013-04-28T16:53:31.211790Z,2013-05-02,4.17,13.94,,5.93,91.0,,63.0,,70
112,383428,Light Cloud,lc,ENE,2013-04-28T14:53:28.563970Z,2013-05-02,2.62,14.9,,4.95,58.00000000000001,,66.0,,70
113,379655,Light Cloud,lc,ENE,2013-04-28T12:53:21.391150Z,2013-05-02,2.62,14.9,,4.95,58.00000000000001,,66.0,,70
114,384111,Light Cloud,lc,ENE,2013-04-28T10:53:16.310320Z,2013-05-02,5.0,15.0,,9.0,67.5,,,,70
115,381092,Light Cloud,lc,ENE,2013-04-28T08:53:15.513120Z,2013-05-02,1.93,14.88,,6.34,58.00000000000001,,65.0,,70
116,380099,Light Cloud,lc,ENE,2013-04-28T06:53:11.186250Z,2013-05-02,6.0,13.0,,11.0,67.5,,,,70
117,376477,Light Cloud,lc,ENE,2013-04-28T04:53:10.953370Z,2013-05-02,3.98,13.54,,8.14,77.0,,64.0,,70
118,374420,Light Cloud,lc,ENE,2013-04-28T02:53:03.931360Z,2013-05-02,4.52,14.98,,7.11,68.0,,71.0,,70
119,370741,Light Cloud,lc,ENE,2013-04-28T00:53:01.359590Z,2013-05-02,4.52,14.98,,7.11,68.0,,71.0,,70
120,485111,Light Cloud,lc,WSW,2013-05-03T22:57:24.071580Z,2013-05-03,5.1,19.49,,6.17,241.0,,54.0,6.313131313131313,70
121,481123,Light Cloud,lc,WSW,2013-05-03T20:57:20.425490Z,2013-05-03,5.1,19.49,,6.17,241.0,,54.0,6.313131313131313,70
122,478752,Light Cloud,lc,SW,2013-05-03T18:57:17.457590Z,2013-05-03,5.1,19.48,,4.88,236.0,,56.0,6.549252366181499,70
123,477730,Light Cloud,lc,SW,2013-05-03T16:57:10.870870Z,2013-05-03,5.1,19.48,,4.88,236.0,,56.0,6.549252366181499,70
124,478479,Light Cloud,lc,WSW,2013-05-03T14:57:08.612580Z,2013-05-03,5.1,18.26,,3.8,238.99999999999997,,62.0,6.977998488825261,70
125,477459,Light Cloud,lc,WSW,2013-05-03T12:57:04.833960Z,2013-05-03,5.1,18.26,,3.8,238.99999999999997,,62.0,6.977998488825261,70
126,478195,Light Cloud,lc,WSW,2013-05-03T10:57:00.190840Z,2013-05-03,5.1,18.5,,2.45,243.99999999999994,,70.0,7.431599459158514,70
127,474215,Light Cloud,lc,WSW,2013-05-03T08:56:58.353100Z,2013-05-03,5.1,18.5,,2.45,243.99999999999994,,70.0,7.431599459158514,70
128,458978,Clear,c,WSW,2013-05-03T06:56:53.694630Z,2013-05-03,10.0,18.0,,8.0,247.5,,,,68
129,462924,Light Cloud,lc,WSW,2013-05-03T04:56:50.453330Z,2013-05-03,5.39,17.77,,6.91,242.99999999999997,,59.0,9.997862483098704,70
130,461748,Clear,c,E,2013-05-03T02:56:46.499140Z,2013-05-03,8.0,,,3.0,90.0,,,,68
131,466597,Light Cloud,lc,W,2013-05-03T00:56:43.122500Z,2013-05-03,9.37,14.5,,10.06,259.0,,70.0,9.997862483098704,70
132,459429,Clear,c,WSW,2013-05-02T22:56:40.697550Z,2013-05-03,10.0,17.0,,9.0,247.5,,,,68
133,467296,Light Cloud,lc,WSW,2013-05-02T20:56:37.823500Z,2013-05-03,5.72,17.05,,7.32,239.99999999999994,,62.0,9.997862483098704,70
134,465103,Light Cloud,lc,WSW,2013-05-02T18:56:33.544240Z,2013-05-03,9.0,17.0,,10.0,247.5,,,,70
135,460092,Light Cloud,lc,WSW,2013-05-02T16:56:31.608470Z,2013-05-03,6.58,16.49,,8.02,239.99999999999994,,60.0,9.997862483098704,70
136,451859,Light Cloud,lc,WSW,2013-05-02T14:56:28.900950Z,2013-05-03,6.16,16.73,,7.03,242.0,,60.0,9.997862483098704,70
137,448831,Light Cloud,lc,WSW,2013-05-02T12:56:26.206800Z,2013-05-03,6.16,16.73,,7.03,242.0,,60.0,9.997862483098704,70
138,455529,Light Cloud,lc,WSW,2013-05-02T10:56:22.414640Z,2013-05-03,6.15,17.33,,6.44,241.0,,62.0,9.997862483098704,70
139,453519,Light Cloud,lc,WSW,2013-05-02T08:56:18.614130Z,2013-05-03,6.15,17.33,,6.44,241.0,,62.0,9.997862483098704,70
140,451299,Light Cloud,lc,WSW,2013-05-02T06:56:16.523270Z,2013-05-03,10.0,17.0,,10.0,247.5,,,,70
141,450243,Light Cloud,lc,WSW,2013-05-02T04:56:10.013260Z,2013-05-03,6.32,16.74,,6.42,245.0,,62.0,9.997862483098704,70
142,441974,Clear,c,ENE,2013-05-02T02:56:05.178270Z,2013-05-03,8.0,16.0,,9.0,67.5,,,,68
143,440937,Light Cloud,lc,WSW,2013-05-02T00:56:05.479790Z,2013-05-03,8.89,14.4,,8.81,255.0,,75.0,9.997862483098704,70
144,446635,Light Cloud,lc,WSW,2013-05-01T22:56:00.130100Z,2013-05-03,5.35,17.56,,6.57,254.0,,63.0,9.997862483098704,70
145,447596,Light Cloud,lc,WSW,2013-05-01T20:55:53.825100Z,2013-05-03,5.35,17.56,,6.57,254.0,,63.0,9.997862483098704,70
146,439458,Light Cloud,lc,W,2013-05-01T18:55:51.232480Z,2013-05-03,5.3,17.28,,6.36,261.0,,61.0,9.997862483098704,70
147,445341,Light Cloud,lc,W,2013-05-01T16:55:48.079090Z,2013-05-03,5.3,17.28,,6.36,261.0,,61.0,9.997862483098704,70
148,446071,Light Cloud,lc,WSW,2013-05-01T14:55:43.620320Z,2013-05-03,5.52,17.28,,6.22,251.0,,61.0,9.997862483098704,70
149,441083,Light Cloud,lc,WSW,2013-05-01T12:55:41.365030Z,2013-05-03,5.52,17.28,,6.22,251.0,,61.0,9.997862483098704,70
150,435829,Light Cloud,lc,SW,2013-05-01T10:55:36.833370Z,2013-05-03,9.0,17.0,,6.0,224.99999999999997,,,,70
151,431802,Light Cloud,lc,WSW,2013-05-01T08:55:33.755520Z,2013-05-03,5.48,17.16,,6.02,242.0,,64.0,9.997862483098704,70
152,437513,Light Rain,lr,W,2013-05-01T06:55:28.731050Z,2013-05-03,6.3,17.09,,6.36,267.0,,62.0,9.997862483098704,75
153,431521,Light Rain,lr,W,2013-05-01T04:55:23.061090Z,2013-05-03,6.3,17.09,,6.36,267.0,,62.0,9.997862483098704,75
154,434271,Light Rain,lr,WSW,2013-05-01T02:55:21.564440Z,2013-05-03,7.86,13.53,,9.34,250.0,,75.0,9.997862483098704,75
155,433231,Light Rain,lr,WSW,2013-05-01T00:55:18.218840Z,2013-05-03,7.86,13.53,,9.34,250.0,,75.0,9.997862483098704,75
156,429008,Light Cloud,lc,SW,2013-04-30T22:55:12.273770Z,2013-05-03,9.0,17.0,,6.0,224.99999999999997,,,,70
157,426135,Light Rain,lr,SW,2013-04-30T20:55:11.179230Z,2013-05-03,4.86,16.26,,6.68,219.99999999999997,,67.0,9.997862483098704,75
158,415931,Light Cloud,lc,SW,2013-04-30T18:55:06.557250Z,2013-05-03,5.33,15.61,,6.92,223.0,,67.0,9.997862483098704,70
159,418471,Light Cloud,lc,SW,2013-04-30T16:55:01.956210Z,2013-05-03,5.33,15.61,,6.92,223.0,,67.0,9.997862483098704,70
160,420058,Light Cloud,lc,WSW,2013-04-30T14:54:58.420360Z,2013-05-03,5.46,17.15,,5.32,256.0,,57.0,9.997862483098704,70
161,413793,Light Cloud,lc,WSW,2013-04-30T12:54:53.724920Z,2013-05-03,5.46,17.15,,5.32,256.0,,57.0,9.997862483098704,70
162,412543,Light Cloud,lc,SW,2013-04-30T10:54:50.778450Z,2013-05-03,5.3,16.07,,6.0,233.0,,63.0,9.997862483098704,70
163,417106,Light Cloud,lc,SW,2013-04-30T08:54:44.952230Z,2013-05-03,5.3,16.07,,6.0,233.0,,63.0,9.997862483098704,70
164,410507,Light Cloud,lc,SW,2013-04-30T06:54:41.684240Z,2013-05-03,6.31,15.47,,6.73,224.0,,62.0,9.997862483098704,70
165,413222,Light Cloud,lc,SW,2013-04-30T04:54:37.990610Z,2013-05-03,6.31,15.47,,6.73,224.0,,62.0,9.997862483098704,70
166,407597,Light Cloud,lc,E,2013-04-30T02:54:34.266120Z,2013-05-03,4.79,14.57,,5.8,100.0,,74.0,,70
167,401941,Light Cloud,lc,E,2013-04-30T00:54:29.439500Z,2013-05-03,4.79,14.57,,5.8,100.0,,74.0,,70
168,405506,Clear,c,SW,2013-04-29T22:54:24.791800Z,2013-05-03,4.75,15.31,,6.64,236.0,,73.0,,68
169,400863,Clear,c,SW,2013-04-29T20:54:20.806850Z,2013-05-03,4.75,15.31,,6.64,236.0,,73.0,,68
170,403418,Light Cloud,lc,WSW,2013-04-29T18:54:17.842100Z,2013-05-03,4.7,14.01,,7.75,248.0,,73.0,,70
171,400580,Light Cloud,lc,WSW,2013-04-29T16:54:16.163260Z,2013-05-03,4.7,14.01,,7.75,248.0,,73.0,,70
172,400357,Light Rain,lr,WSW,2013-04-29T14:54:09.295550Z,2013-05-03,2.31,14.31,,6.92,246.0,,72.0,,75
173,401088,Light Rain,lr,WSW,2013-04-29T12:54:04.726570Z,2013-05-03,2.31,14.31,,6.92,246.0,,72.0,,75
174,397468,Light Rain,lr,W,2013-04-29T10:54:01.744410Z,2013-05-03,2.27,14.47,,7.4,259.0,,69.0,,75
175,391814,Light Rain,lr,W,2013-04-29T08:53:59.322640Z,2013-05-03,2.27,14.47,,7.4,259.0,,69.0,,75
176,397186,Light Cloud,lc,SW,2013-04-29T06:53:54.005890Z,2013-05-03,5.23,15.1,,7.69,221.99999999999997,,69.0,,70
177,396343,Light Cloud,lc,SW,2013-04-29T04:53:50.200840Z,2013-05-03,5.23,15.1,,7.69,221.99999999999997,,69.0,,70
178,396102,Light Rain,lr,SSE,2013-04-29T02:53:48.064680Z,2013-05-03,5.17,14.29,,6.52,156.0,,73.0,,75
179,391250,Light Rain,lr,SSE,2013-04-29T00:53:43.391900Z,2013-05-03,5.17,14.29,,6.52,156.0,,73.0,,75
180,504190,Light Rain,lr,WSW,2013-05-04T22:29:07.952900Z,2013-05-04,8.2,16.27,,13.16,241.0,,62.0,6.219925634295713,75
181,505112,Light Rain,lr,WSW,2013-05-04T20:29:02.995060Z,2013-05-04,8.2,16.27,,13.16,241.0,,62.0,6.219925634295713,75
182,495857,Light Cloud,lc,WSW,2013-05-04T18:29:03.092590Z,2013-05-04,8.2,16.27,,12.8,242.0,,64.0,6.47468782311302,70
183,492722,Light Cloud,lc,WSW,2013-05-04T16:09:21.596800Z,2013-05-04,8.2,16.27,,12.8,242.0,,64.0,6.47468782311302,70
184,496695,Light Cloud,lc,WSW,2013-05-04T16:08:51.603880Z,2013-05-04,8.2,16.27,,12.8,242.0,,64.0,6.47468782311302,70
185,492703,Light Cloud,lc,False,2013-05-04T16:06:39.599950Z,2013-05-04,6.0,16.0,,,0.0,,,,70
186,491352,Light Cloud,lc,WSW,2013-05-04T14:57:46.390210Z,2013-05-04,8.2,15.94,,11.76,242.0,,68.0,7.064990455738487,70
187,493246,Light Cloud,lc,WSW,2013-05-04T12:57:42.642090Z,2013-05-04,8.2,15.94,,11.76,242.0,,68.0,7.064990455738487,70
188,489894,Light Cloud,lc,SW,2013-05-04T10:57:40.300810Z,2013-05-04,8.0,16.0,,16.0,224.99999999999997,,,,70
189,488893,Light Cloud,lc,WSW,2013-05-04T08:57:38.862900Z,2013-05-04,8.2,16.18,,10.63,242.0,,69.0,7.002853336514754,70
190,483704,Light Cloud,lc,WSW,2013-05-04T06:57:34.957010Z,2013-05-04,8.5,15.28,,11.93,238.99999999999997,,66.0,9.997862483098704,70
191,483653,Light Cloud,lc,WSW,2013-05-04T04:57:31.247090Z,2013-05-04,8.5,15.28,,11.93,238.99999999999997,,66.0,9.997862483098704,70
192,486411,Light Cloud,lc,WSW,2013-05-04T02:57:29.334180Z,2013-05-04,6.92,17.22,,5.95,242.99999999999997,,73.0,9.997862483098704,70
